itemUID,issueDate,itemResidency,duration,durationValue,residency,state,itemType,itemYear,price,birthYear,gender,county,customerUID,age
12070,2012-03-26,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1967,Male,buffalo,25,45
15477,2012-11-01,T,Season,1,T,NE,Deer,2012,30,1967,Male,buffalo,25,45
16518,2013-01-02,T,Annual,1,T,NE,Hunt Fish Combo,2013,30,1967,Male,buffalo,25,46
29436,2015-06-22,T,Annual,1,T,NE,Fish,2015,18.5,1967,Male,buffalo,25,48
40713,2017-07-18,T,Annual,1,T,NE,Fish,2017,23,1967,Male,buffalo,25,50
1750,2010-05-04,T,Annual,1,T,NE,Fish,2010,18.5,1970,Male,hall,26,40
3567,2010-09-09,T,Season,1,T,NE,Deer,2010,30,1970,Male,hall,26,40
5853,2011-01-06,T,Season,1,T,NE,Deer,2010,30,1970,Male,hall,26,41
7782,2011-06-06,T,Annual,1,T,NE,Fish,2011,18.5,1970,Male,hall,26,41
9242,2011-09-25,T,Season,1,T,NE,Deer,2011,30,1970,Male,hall,26,41
12258,2012-04-02,T,Season,1,T,NE,Spring Turkey,2012,24,1970,Male,hall,26,42
13068,2012-05-11,T,Annual,1,T,NE,Fish,2012,18.5,1970,Male,hall,26,42
14708,2012-09-16,T,Season,1,T,NE,Deer,2012,30,1970,Male,hall,26,42
15929,2012-11-13,T,Season,1,T,NE,Deer,2012,73.5,1970,Male,hall,26,42
16697,2013-01-07,T,Season,1,T,NE,Deer,2012,11,1970,Male,hall,26,43
18145,2013-05-15,T,3 Year,3,T,NE,Fish,2013,49,1970,Male,hall,26,43
19997,2013-09-21,T,Season,1,T,NE,Deer,2013,30,1970,Male,hall,26,43
20148,2013-10-05,T,Season,1,T,NE,Deer,2013,30,1970,Male,hall,26,43
30333,2015-09-01,T,Season,1,T,NE,Deer,2015,30,1970,Male,hall,26,45
33668,2016-04-10,T,Season,1,T,NE,Spring Turkey,2016,25,1970,Male,hall,26,46
34183,2016-05-08,T,Annual,1,T,NE,Fish,2016,19.5,1970,Male,hall,26,46
35569,2016-08-04,T,Season,1,T,NE,Deer,2016,31,1970,Male,hall,26,46
36532,2016-10-22,T,Season,1,T,NE,Deer,2016,31,1970,Male,hall,26,46
37908,2016-12-30,T,Annual,1,T,NE,Hunt,2016,15,1970,Male,hall,26,46
39706,2017-05-12,T,5 Year,5,T,NE,Fish,2017,85,1970,Male,hall,26,47
41080,2017-08-26,T,Season,1,T,NE,Deer,2017,37,1970,Male,hall,26,47
45828,2018-08-02,T,Season,1,T,NE,Deer,2018,37,1970,Male,hall,26,48
47180,2018-11-08,T,Season,1,T,NE,Deer,2018,37,1970,Male,hall,26,48
47729,2018-12-12,T,Annual,1,T,NE,Hunt,2018,18,1970,Male,hall,26,48
2122,2010-05-30,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1973,Male,dundy,27,37
2453,2010-06-16,T,Season,1,T,NE,Deer,2010,30,1973,Male,dundy,27,37
3749,2010-09-20,T,Season,1,T,NE,Deer,2010,30,1973,Male,dundy,27,37
7280,2011-05-05,T,Annual,1,T,NE,Hunt Fish Combo,2011,30,1973,Male,dundy,27,38
7298,2011-05-05,NA,Annual,1,T,NE,WaterFowl,2011,5,1973,Male,dundy,27,38
8262,2011-07-13,T,Season,1,T,NE,Deer,2011,30,1973,Male,dundy,27,38
12694,2012-04-20,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1973,Male,dundy,27,39
12718,2012-04-20,NA,Annual,1,T,NE,WaterFowl,2012,5,1973,Male,dundy,27,39
13561,2012-06-08,T,Season,1,T,NE,Deer,2012,30,1973,Male,dundy,27,39
15018,2012-10-05,T,Season,1,T,NE,Deer,2012,30,1973,Male,dundy,27,39
17862,2013-04-29,T,Annual,1,T,NE,Hunt Fish Combo,2013,30,1973,Male,dundy,27,40
17899,2013-04-29,NA,Annual,1,T,NE,WaterFowl,2013,5,1973,Male,dundy,27,40
19263,2013-07-14,T,Season,1,T,NE,Deer,2013,30,1973,Male,dundy,27,40
23346,2014-05-09,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1973,Male,dundy,27,41
23357,2014-05-09,NA,Annual,1,T,NE,WaterFowl,2014,5,1973,Male,dundy,27,41
26011,2014-11-07,T,Season,1,T,NE,Deer,2014,30,1973,Male,dundy,27,41
28396,2015-04-20,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1973,Male,dundy,27,42
29586,2015-07-02,T,Season,1,T,NE,Deer,2015,30,1973,Male,dundy,27,42
31972,2015-11-20,T,Season,1,T,NE,Deer,2015,30,1973,Male,dundy,27,42
34007,2016-04-25,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1973,Male,dundy,27,43
36851,2016-11-04,T,Season,1,T,NE,Deer,2016,31,1973,Male,dundy,27,43
38254,2017-01-13,T,Annual,1,T,NE,Hunt Fish Combo,2017,37,1973,Male,dundy,27,44
40447,2017-06-29,T,Season,1,T,NE,Deer,2017,37,1973,Male,dundy,27,44
41926,2017-10-29,T,Season,1,T,NE,Deer,2017,37,1973,Male,dundy,27,44
43489,2018-01-28,T,Annual,1,T,NE,Hunt Fish Combo,2018,37,1973,Male,dundy,27,45
46981,2018-11-02,T,Season,1,T,NE,Deer,2018,37,1973,Male,dundy,27,45
47208,2018-11-09,T,Season,1,T,NE,Deer,2018,37,1973,Male,dundy,27,45
42350,2017-11-11,T,Season,1,T,NE,Deer,2017,8,2004,Male,lancaster,28,13
3003,2010-07-16,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1945,Male,york,29,65
7842,2011-06-09,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1945,Male,york,29,66
19550,2013-08-09,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1945,Male,york,29,68
36171,2016-09-19,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1945,Male,york,29,71
9878,2011-11-01,T,Season,1,T,NE,Fall Turkey,2011,6,1998,Male,boyd,30,13
14452,2012-08-25,T,Season,1,T,NE,Fall Turkey,2012,6,1998,Male,boyd,30,14
20131,2013-10-04,T,Season,1,T,NE,Fall Turkey,2013,6,1998,Male,boyd,30,15
20132,2013-10-04,T,Season,1,T,NE,Fall Turkey,2013,6,1998,Male,boyd,30,15
20133,2013-10-04,T,Season,1,T,NE,Deer,2013,6,1998,Male,boyd,30,15
20134,2013-10-04,T,Season,1,T,NE,Deer,2013,6,1998,Male,boyd,30,15
26122,2014-11-11,T,Season,1,T,NE,Deer,2014,6,1998,Male,boyd,30,16
26123,2014-11-11,T,Season,1,T,NE,Fall Turkey,2014,6,1998,Male,boyd,30,16
2095,2010-05-29,T,Season,1,T,NE,Spring Turkey,2010,24,1969,Male,sarpy,31,41
2454,2010-06-16,T,Season,1,T,NE,Deer,2010,30,1969,Male,sarpy,31,41
6765,2011-04-10,T,Season,1,T,NE,Spring Turkey,2011,24,1969,Male,sarpy,31,42
8263,2011-07-13,T,Season,1,T,NE,Deer,2011,30,1969,Male,sarpy,31,42
11366,2012-01-09,NA,Annual,1,T,NE,WaterFowl,2012,5,1969,Male,sarpy,31,43
12992,2012-05-07,T,Season,1,T,NE,Spring Turkey,2012,24,1969,Male,sarpy,31,43
13562,2012-06-08,T,Season,1,T,NE,Deer,2012,30,1969,Male,sarpy,31,43
16872,2013-01-18,NA,Annual,1,T,NE,WaterFowl,2013,5,1969,Male,sarpy,31,44
18699,2013-06-13,T,Season,1,T,NE,Deer,2013,30,1969,Male,sarpy,31,44
23268,2014-05-05,T,Season,1,T,NE,Spring Turkey,2014,24,1969,Male,sarpy,31,45
27238,2015-01-05,NA,Annual,1,T,NE,WaterFowl,2015,5,1969,Male,sarpy,31,46
29862,2015-07-18,T,Season,1,T,NE,Deer,2015,30,1969,Male,sarpy,31,46
34440,2016-05-23,T,Season,1,T,NE,Spring Turkey,2016,25,1969,Male,sarpy,31,47
41157,2017-09-02,T,Season,1,T,NE,Deer,2017,37,1969,Male,sarpy,31,48
41222,2017-09-03,NA,Annual,1,T,NE,WaterFowl,2017,10,1969,Male,sarpy,31,48
43350,2018-01-14,NA,Annual,1,T,NE,WaterFowl,2018,10,1969,Male,sarpy,31,49
45395,2018-07-01,T,Season,1,T,NE,Deer,2018,37,1969,Male,sarpy,31,49
698,2010-02-14,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1942,Female,platte,32,68
6246,2011-02-17,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1942,Female,platte,32,69
11388,2012-01-12,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1942,Female,platte,32,70
16875,2013-01-19,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1942,Female,platte,32,71
22076,2014-01-17,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1942,Female,platte,32,72
27470,2015-01-25,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1942,Female,platte,32,73
32959,2016-02-07,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1942,Female,platte,32,74
39859,2017-05-24,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1942,Female,platte,32,75
161,2009-12-26,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1942,Male,scotts bluff,33,67
5735,2011-01-03,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1942,Male,scotts bluff,33,69
11593,2012-02-10,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1942,Male,scotts bluff,33,70
16764,2013-01-11,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1942,Male,scotts bluff,33,71
21951,2014-01-10,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1942,Male,scotts bluff,33,72
27061,2015-01-01,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1942,Male,scotts bluff,33,73
32424,2015-12-30,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1942,Male,scotts bluff,33,73
37949,2017-01-01,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1942,Male,scotts bluff,33,75
43336,2018-01-14,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1942,Male,scotts bluff,33,76
2210,2010-06-01,T,Annual,1,T,NE,Fish,2010,18.5,1975,Male,sheridan,34,35
4751,2010-11-10,T,Season,1,T,NE,Deer,2010,30,1975,Male,sheridan,34,35
10239,2011-11-12,T,Season,1,T,NE,Deer,2011,73.5,1975,Male,sheridan,34,36
10240,2011-11-12,T,Season,1,T,NE,Deer,2011,30,1975,Male,sheridan,34,36
10241,2011-11-12,T,Season,1,T,NE,Deer,2011,30,1975,Male,sheridan,34,36
15522,2012-11-03,T,Season,1,T,NE,Deer,2012,30,1975,Male,sheridan,34,37
20543,2013-10-29,T,Season,1,T,NE,Deer,2013,30,1975,Male,sheridan,34,38
26334,2014-11-16,T,Season,1,T,NE,Deer,2014,73.5,1975,Male,sheridan,34,39
26335,2014-11-16,T,Season,1,T,NE,Deer,2014,73.5,1975,Male,sheridan,34,39
29522,2015-06-28,T,1-Day,1,T,NE,Fish,2015,6.5,1975,Male,sheridan,34,40
31281,2015-11-03,T,Season,1,T,NE,Deer,2015,30,1975,Male,sheridan,34,40
31946,2015-11-18,T,Season,1,T,NE,Deer,2015,73.5,1975,Male,sheridan,34,40
34539,2016-05-29,T,Annual,1,T,NE,Fish,2016,19.5,1975,Male,sheridan,34,41
36811,2016-11-03,T,Season,1,T,NE,Deer,2016,31,1975,Male,sheridan,34,41
42254,2017-11-09,T,Season,1,T,NE,Deer,2017,37,1975,Male,sheridan,34,42
47099,2018-11-06,T,Season,1,T,NE,Deer,2018,37,1975,Male,sheridan,34,43
546,2010-01-18,NA,Annual,1,T,NE,WaterFowl,2010,5,1960,Male,adams,35,50
940,2010-03-28,T,Season,1,T,NE,Spring Turkey,2010,24,1960,Male,adams,35,50
3801,2010-09-24,T,Season,1,T,NE,Deer,2010,73.5,1960,Male,adams,35,50
5242,2010-11-28,T,Season,1,T,NE,Deer,2010,30,1960,Male,adams,35,50
5777,2011-01-03,NA,Annual,1,T,NE,WaterFowl,2011,5,1960,Male,adams,35,51
6968,2011-04-18,T,Season,1,T,NE,Spring Turkey,2011,24,1960,Male,adams,35,51
9908,2011-11-02,T,Season,1,T,NE,Deer,2011,73.5,1960,Male,adams,35,51
9909,2011-11-02,T,Season,1,T,NE,Deer,2011,73.5,1960,Male,adams,35,51
11578,2012-02-05,NA,Annual,1,T,NE,WaterFowl,2012,5,1960,Male,adams,35,52
12228,2012-04-01,T,Season,1,T,NE,Spring Turkey,2012,24,1960,Male,adams,35,52
12954,2012-05-06,T,Season,1,T,NE,Spring Turkey,2012,24,1960,Male,adams,35,52
15610,2012-11-07,T,Season,1,T,NE,Deer,2012,73.5,1960,Male,adams,35,52
16009,2012-11-18,T,Season,1,T,NE,Deer,2012,73.5,1960,Male,adams,35,52
16726,2013-01-07,NA,Annual,1,T,NE,WaterFowl,2013,5,1960,Male,adams,35,53
17301,2013-03-31,T,Season,1,T,NE,Spring Turkey,2013,24,1960,Male,adams,35,53
18427,2013-05-28,T,Annual,1,T,NE,Fish,2013,18.5,1960,Male,adams,35,53
20401,2013-10-22,T,Season,1,T,NE,Deer,2013,30,1960,Male,adams,35,53
20402,2013-10-22,T,Season,1,T,NE,Deer,2013,73.5,1960,Male,adams,35,53
22021,2014-01-12,NA,Annual,1,T,NE,WaterFowl,2014,5,1960,Male,adams,35,54
22635,2014-04-07,T,Season,1,T,NE,Spring Turkey,2014,24,1960,Male,adams,35,54
24541,2014-07-19,T,Season,1,T,NE,Deer,2014,30,1960,Male,adams,35,54
26744,2014-12-07,T,Season,1,T,NE,Deer,2014,30,1960,Male,adams,35,54
27208,2015-01-04,NA,Annual,1,T,NE,WaterFowl,2015,5,1960,Male,adams,35,55
28195,2015-04-12,T,Season,1,T,NE,Spring Turkey,2015,24,1960,Male,adams,35,55
30930,2015-10-15,T,Season,1,T,NE,Deer,2015,30,1960,Male,adams,35,55
32348,2015-12-24,T,Season,1,T,NE,Deer,2015,30,1960,Male,adams,35,55
32973,2016-02-13,T,Season,1,T,NE,Spring Turkey,2016,25,1960,Male,adams,35,56
33546,2016-04-03,T,Season,1,T,NE,Spring Turkey,2016,25,1960,Male,adams,35,56
36042,2016-09-10,T,Season,1,T,NE,Deer,2016,74.5,1960,Male,adams,35,56
36043,2016-09-10,T,Season,1,T,NE,Deer,2016,31,1960,Male,adams,35,56
36053,2016-09-10,NA,Annual,1,T,NE,WaterFowl,2016,5.5,1960,Male,adams,35,56
36770,2016-11-01,T,Season,1,T,NE,Deer,2016,31,1960,Male,adams,35,56
38330,2017-01-17,NA,Annual,1,T,NE,WaterFowl,2017,10,1960,Male,adams,35,57
39027,2017-04-08,T,Season,1,T,NE,Spring Turkey,2017,30,1960,Male,adams,35,57
39028,2017-04-08,T,Season,1,T,NE,Spring Turkey,2017,30,1960,Male,adams,35,57
41782,2017-10-20,T,Season,1,T,NE,Deer,2017,37,1960,Male,adams,35,57
41783,2017-10-20,T,Season,1,T,NE,Deer,2017,88,1960,Male,adams,35,57
42718,2017-11-25,T,Season,1,T,NE,Deer,2017,14,1960,Male,adams,35,57
42728,2017-11-25,NA,Annual,1,T,NE,WaterFowl,2018,10,1960,Male,adams,35,57
43312,2018-01-13,T,Season,1,T,NE,Fall Turkey,2017,30,1960,Male,adams,35,58
43980,2018-04-11,T,Season,1,T,NE,Spring Turkey,2018,30,1960,Male,adams,35,58
44266,2018-04-28,T,Season,1,T,NE,Spring Turkey,2018,30,1960,Male,adams,35,58
44514,2018-05-08,T,Season,1,T,NE,Spring Turkey,2018,30,1960,Male,adams,35,58
46543,2018-10-09,T,Season,1,T,NE,Deer,2018,88,1960,Male,adams,35,58
46544,2018-10-09,T,Season,1,T,NE,Deer,2018,37,1960,Male,adams,35,58
47242,2018-11-10,T,Season,1,T,NE,Deer,2018,128,1960,Male,adams,35,58
4,2009-11-19,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1934,Male,platte,36,75
2579,2010-06-18,T,Season,1,T,NE,Deer,2010,30,1934,Male,platte,36,76
6158,2011-01-28,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1934,Male,platte,36,77
8264,2011-07-13,T,Season,1,T,NE,Deer,2011,30,1934,Male,platte,36,77
11865,2012-03-16,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1934,Male,platte,36,78
14124,2012-07-20,T,Season,1,T,NE,Deer,2012,30,1934,Male,platte,36,78
16661,2013-01-06,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1934,Male,platte,36,79
21545,2013-12-21,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1934,Male,platte,36,79
26901,2014-12-21,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1934,Male,platte,36,80
32215,2015-12-11,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1934,Male,platte,36,81
35114,2016-06-30,T,Season,1,T,NE,Deer,2016,31,1934,Male,platte,36,82
37816,2016-12-23,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1934,Male,platte,36,82
40448,2017-06-29,T,Season,1,T,NE,Deer,2017,37,1934,Male,platte,36,83
42965,2017-12-24,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1934,Male,platte,36,83
1372,2010-04-17,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1943,Male,lincoln,37,67
7309,2011-05-07,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1943,Male,lincoln,37,68
11644,2012-02-24,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1943,Male,lincoln,37,69
17170,2013-03-17,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1943,Male,lincoln,37,70
23535,2014-05-22,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1943,Male,lincoln,37,71
29496,2015-06-25,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1943,Male,lincoln,37,72
35107,2016-06-29,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1943,Male,lincoln,37,73
40187,2017-06-08,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1943,Male,lincoln,37,74
44663,2018-05-17,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1943,Male,lincoln,37,75
7959,2011-06-18,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1932,Male,nance,38,79
13655,2012-06-13,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1932,Male,nance,38,80
13809,2012-06-27,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1942,Male,buffalo,39,70
889,2010-03-25,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1937,Male,lancaster,40,73
1811,2010-05-08,T,Season,1,T,NE,Spring Turkey,2010,24,1937,Male,lancaster,40,73
2640,2010-06-21,T,Season,1,T,NE,Deer,2010,30,1937,Male,lancaster,40,73
3410,2010-09-01,T,Season,1,T,NE,Deer,2010,30,1937,Male,lancaster,40,73
6384,2011-03-13,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1937,Male,lancaster,40,74
6385,2011-03-13,T,Season,1,T,NE,Spring Turkey,2011,24,1937,Male,lancaster,40,74
7045,2011-04-22,T,Season,1,T,NE,Spring Turkey,2011,24,1937,Male,lancaster,40,74
8265,2011-07-13,T,Season,1,T,NE,Deer,2011,30,1937,Male,lancaster,40,74
8266,2011-07-13,T,Season,1,T,NE,Deer,2011,11,1937,Male,lancaster,40,74
8267,2011-07-13,T,Season,1,T,NE,Deer,2011,30,1937,Male,lancaster,40,74
8339,2011-07-14,T,Season,1,T,NE,Deer,2011,30,1937,Male,lancaster,40,74
12020,2012-03-24,T,Season,1,T,NE,Spring Turkey,2012,24,1937,Male,lancaster,40,75
12021,2012-03-24,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1937,Male,lancaster,40,75
12664,2012-04-18,T,Season,1,T,NE,Spring Turkey,2012,24,1937,Male,lancaster,40,75
12766,2012-04-23,T,Season,1,T,NE,Spring Turkey,2012,24,1937,Male,lancaster,40,75
14031,2012-07-13,T,Season,1,T,NE,Deer,2012,30,1937,Male,lancaster,40,75
17260,2013-03-28,T,Season,1,T,NE,Spring Turkey,2013,24,1937,Male,lancaster,40,76
17261,2013-03-28,T,Season,1,T,NE,Spring Turkey,2013,24,1937,Male,lancaster,40,76
17262,2013-03-28,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1937,Male,lancaster,40,76
19230,2013-07-12,T,Season,1,T,NE,Deer,2013,11,1937,Male,lancaster,40,76
19231,2013-07-12,T,Season,1,T,NE,Deer,2013,30,1937,Male,lancaster,40,76
20408,2013-10-23,T,Season,1,T,NE,Deer,2013,30,1937,Male,lancaster,40,76
23468,2014-05-18,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1937,Male,lancaster,40,77
24487,2014-07-17,T,Season,1,T,NE,Deer,2014,30,1937,Male,lancaster,40,77
24488,2014-07-17,T,Season,1,T,NE,Deer,2014,30,1937,Male,lancaster,40,77
26654,2014-11-28,T,Season,1,T,NE,Deer,2014,30,1937,Male,lancaster,40,77
28469,2015-04-23,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1937,Male,lancaster,40,78
31862,2015-11-16,T,Season,1,T,NE,Deer,2015,30,1937,Male,lancaster,40,78
35579,2016-08-05,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1937,Male,lancaster,40,79
35580,2016-08-05,T,Season,1,T,NE,Deer,2016,31,1937,Male,lancaster,40,79
35581,2016-08-05,T,Season,1,T,NE,Deer,2016,31,1937,Male,lancaster,40,79
277,2010-01-03,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1950,Male,dawson,41,60
3716,2010-09-19,T,Season,1,T,NE,Deer,2010,30,1950,Male,dawson,41,60
4192,2010-10-17,T,Season,1,T,NE,Deer,2010,30,1950,Male,dawson,41,60
5223,2010-11-26,T,Season,1,T,NE,Deer,2010,30,1950,Male,dawson,41,60
5736,2011-01-03,T,Annual,1,T,NE,Hunt Fish Combo,2011,30,1950,Male,dawson,41,61
8906,2011-09-04,T,Season,1,T,NE,Deer,2011,30,1950,Male,dawson,41,61
9938,2011-11-03,T,Season,1,T,NE,Deer,2011,30,1950,Male,dawson,41,61
10639,2011-11-24,T,Season,1,T,NE,Deer,2011,30,1950,Male,dawson,41,61
11100,2011-12-30,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1950,Male,dawson,41,61
14899,2012-09-27,T,Season,1,T,NE,Deer,2012,30,1950,Male,dawson,41,62
15324,2012-10-26,T,Season,1,T,NE,Deer,2012,30,1950,Male,dawson,41,62
16111,2012-11-28,T,Season,1,T,NE,Deer,2012,30,1950,Male,dawson,41,62
16560,2013-01-03,T,Annual,1,T,NE,Hunt Fish Combo,2013,30,1950,Male,dawson,41,63
19603,2013-08-15,T,Season,1,T,NE,Deer,2013,30,1950,Male,dawson,41,63
19604,2013-08-15,T,Season,1,T,NE,Deer,2013,11,1950,Male,dawson,41,63
20439,2013-10-24,T,Season,1,T,NE,Deer,2013,30,1950,Male,dawson,41,63
21699,2013-12-29,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1950,Male,dawson,41,63
24644,2014-07-26,T,Season,1,T,NE,Deer,2014,11,1950,Male,dawson,41,64
24645,2014-07-26,T,Season,1,T,NE,Deer,2014,30,1950,Male,dawson,41,64
26743,2014-12-07,T,Season,1,T,NE,Deer,2014,30,1950,Male,dawson,41,64
27062,2015-01-01,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1950,Male,dawson,41,65
29775,2015-07-15,T,Season,1,T,NE,Deer,2015,11,1950,Male,dawson,41,65
29776,2015-07-15,T,Season,1,T,NE,Deer,2015,30,1950,Male,dawson,41,65
32121,2015-12-02,T,Season,1,T,NE,Deer,2015,30,1950,Male,dawson,41,65
32425,2015-12-30,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1950,Male,dawson,41,65
35523,2016-07-29,T,Season,1,T,NE,Deer,2016,31,1950,Male,dawson,41,66
35912,2016-09-04,T,Season,1,T,NE,Deer,2016,12,1950,Male,dawson,41,66
37909,2016-12-30,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1950,Male,dawson,41,66
40896,2017-08-05,T,Season,1,T,NE,Deer,2017,37,1950,Male,dawson,41,67
41505,2017-09-29,T,Season,1,T,NE,Deer,2017,14,1950,Male,dawson,41,67
42928,2017-12-21,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1950,Male,dawson,41,67
45700,2018-07-20,T,Season,1,T,NE,Deer,2018,14,1950,Male,dawson,41,68
45701,2018-07-20,T,Season,1,T,NE,Deer,2018,37,1950,Male,dawson,41,68
1751,2010-05-04,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1953,Male,cedar,42,57
1771,2010-05-04,NA,Annual,1,T,NE,WaterFowl,2010,5,1953,Male,cedar,42,57
383,2010-01-06,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1944,Male,douglas,43,66
4244,2010-10-20,T,Season,1,T,NE,Deer,2010,30,1944,Male,douglas,43,66
5463,2010-12-17,T,Season,1,T,NE,Deer,2010,15.5,1944,Male,douglas,43,66
5464,2010-12-17,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1944,Male,douglas,43,66
9243,2011-09-25,T,Season,1,T,NE,Deer,2011,30,1944,Male,douglas,43,67
9244,2011-09-25,T,Season,1,T,NE,Deer,2011,15.5,1944,Male,douglas,43,67
11271,2012-01-05,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1944,Male,douglas,43,68
15046,2012-10-07,T,Season,1,T,NE,Deer,2012,30,1944,Male,douglas,43,68
15047,2012-10-07,T,Season,1,T,NE,Deer,2012,15.5,1944,Male,douglas,43,68
16311,2012-12-19,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1944,Male,douglas,43,68
19907,2013-09-15,T,Season,1,T,NE,Deer,2013,15.5,1944,Male,douglas,43,69
19908,2013-09-15,T,Season,1,T,NE,Deer,2013,30,1944,Male,douglas,43,69
19909,2013-09-15,T,Season,1,T,NE,Fall Turkey,2013,24,1944,Male,douglas,43,69
19910,2013-09-15,T,Season,1,T,NE,Fall Turkey,2013,12.5,1944,Male,douglas,43,69
21996,2014-01-12,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1944,Male,douglas,43,70
25150,2014-09-10,T,Season,1,T,NE,Fall Turkey,2014,24,1944,Male,douglas,43,70
25151,2014-09-10,T,Season,1,T,NE,Fall Turkey,2014,12.5,1944,Male,douglas,43,70
25152,2014-09-10,T,Season,1,T,NE,Deer,2014,30,1944,Male,douglas,43,70
25153,2014-09-10,T,Season,1,T,NE,Deer,2014,15.5,1944,Male,douglas,43,70
27180,2015-01-04,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1944,Male,douglas,43,71
30562,2015-09-12,T,Season,1,T,NE,Deer,2015,15.5,1944,Male,douglas,43,71
30563,2015-09-12,T,Season,1,T,NE,Fall Turkey,2015,12.5,1944,Male,douglas,43,71
30564,2015-09-12,T,Season,1,T,NE,Deer,2015,30,1944,Male,douglas,43,71
30565,2015-09-12,T,Season,1,T,NE,Fall Turkey,2015,24,1944,Male,douglas,43,71
32364,2015-12-25,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1944,Male,douglas,43,71
36038,2016-09-10,T,Season,1,T,NE,Fall Turkey,2016,13.5,1944,Male,douglas,43,72
36039,2016-09-10,T,Season,1,T,NE,Fall Turkey,2016,25,1944,Male,douglas,43,72
36040,2016-09-10,T,Season,1,T,NE,Deer,2016,31,1944,Male,douglas,43,72
36041,2016-09-10,T,Season,1,T,NE,Deer,2016,16.5,1944,Male,douglas,43,72
37928,2016-12-31,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1944,Male,douglas,43,72
42297,2017-11-10,T,Season,1,T,NE,Deer,2017,14,1944,Male,douglas,43,73
